"","wteam","season","wscore","num_wins","avg_margin_victory","lscore","num_loss","avg_margin_loss","avg_score","close_win"
"4875","Tulane","P",808,10,15.4,1010,17,-8.41176470588235,67.3333333333333,0.3
"4876","Tulane","Q",914,13,17.1538461538462,927,16,-11.25,63.4827586206897,0.375
"4877","Tulane","R",1307,18,13.2777777777778,904,14,-8.57142857142857,69.09375,0.454545454545455
"4878","Tulsa","A",1734,22,18,478,7,-7.42857142857143,76.2758620689655,0.555555555555556
"4879","Tulsa","B",1761,23,16.4782608695652,562,9,-8.88888888888889,72.59375,0.454545454545455
"4880","Tulsa","C",1301,18,11.8888888888889,748,12,-9.75,68.3,0.5
"4881","Tulsa","D",1675,22,15.2727272727273,526,9,-10.7777777777778,71,0.75
"4882","Tulsa","E",2405,29,21.2068965517241,276,4,-1.75,81.2424242424242,0.333333333333333
"4883","Tulsa","F",1675,21,16.8095238095238,786,11,-8,76.90625,0.5
"4884","Tulsa","G",2014,25,15.24,471,6,-6,80.1612903225806,0.666666666666667
"4885","Tulsa","H",1647,22,14.1363636363636,632,9,-6.11111111111111,73.5161290322581,0.444444444444444
"4886","Tulsa","I",677,9,13.8888888888889,1305,20,-11.1,68.3448275862069,0.428571428571429
"4887","Tulsa","J",694,9,18.1111111111111,1376,20,-9.45,71.3793103448276,0.1
"4888","Tulsa","K",675,10,7.7,983,17,-11.8235294117647,61.4074074074074,0.454545454545455
"4889","Tulsa","L",1312,18,12.1666666666667,632,11,-7.90909090909091,67.0344827586207,0.5
"4890","Tulsa","M",1503,20,17.05,823,13,-12.9230769230769,70.4848484848485,0.5
"4891","Tulsa","N",1646,23,13.1304347826087,569,10,-12,67.1212121212121,0.375
"4892","Tulsa","O",1647,22,15.1818181818182,707,11,-12.9090909090909,71.3333333333333,0.777777777777778
"4893","Tulsa","P",1415,19,9.8421052631579,840,13,-7.46153846153846,70.46875,0.5
"4894","Tulsa","Q",1160,17,10.6470588235294,933,14,-6.35714285714286,67.5161290322581,0.470588235294118
"4895","Tulsa","R",1124,16,9.5,955,15,-13.0666666666667,67.0645161290323,0.7
"4896","TX Pan American","A",494,8,12,1111,19,-11.2105263157895,59.4444444444444,0.142857142857143
"4897","TX Pan American","B",57,1,2,1358,25,-15.4,54.4230769230769,0.125
"4898","TX Pan American","C",275,3,9.33333333333333,1676,24,-23,72.2592592592593,0.333333333333333
"4899","TX Pan American","D",405,5,12.4,1583,22,-13.5454545454545,73.6296296296296,0.2
"4900","TX Pan American","E",714,10,8.4,1090,15,-17.8666666666667,72.16,0.428571428571429
"4901","TX Pan American","F",640,8,11.75,1174,17,-12.1176470588235,72.56,0.3
"4902","TX Pan American","G",1311,16,10.875,674,10,-11.2,76.3461538461538,0.8
"4903","TX Pan American","H",389,6,7.66666666666667,1197,20,-12.8,61,0.333333333333333
"4904","TX Pan American","I",714,10,8.9,910,14,-16.5,67.6666666666667,0.75
"4905","TX Pan American","J",619,8,10,977,16,-16.6875,66.5,0.4
"4906","TX Pan American","K",213,3,10.3333333333333,1377,24,-18.5416666666667,58.8888888888889,0.142857142857143
"4907","TX Pan American","L",682,10,9.7,948,15,-12.8,65.2,0.6
"4908","TX Pan American","M",1080,14,12.5,864,13,-12.1538461538462,72,0.333333333333333
"4909","TX Pan American","N",406,6,5.66666666666667,1022,17,-12,62.0869565217391,0.363636363636364
"4910","TX Pan American","O",391,6,10.6666666666667,1628,27,-15.8148148148148,61.1818181818182,0.2
"4911","TX Pan American","P",218,3,10.3333333333333,1623,25,-12.6,65.75,0.125
"4912","TX Pan American","Q",524,7,7,1185,21,-14.6190476190476,61.0357142857143,0.375
"4913","TX Pan American","R",845,12,7.5,919,16,-14.6875,63,0.7
"4914","TX Southern","A",713,9,7.11111111111111,1052,14,-17.5,76.7391304347826,0.5
"4915","TX Southern","B",787,10,11.8,1064,16,-15.9375,71.1923076923077,0.5
"4916","TX Southern","C",1250,15,11.0666666666667,1078,16,-12.1875,75.0967741935484,0.5
"4917","TX Southern","D",538,7,12,1124,19,-14.8947368421053,63.9230769230769,0.333333333333333
"4918","TX Southern","E",920,12,10.8333333333333,872,13,-8.46153846153846,71.68,0.272727272727273
"4919","TX Southern","F",509,7,6.42857142857143,1384,22,-15.6363636363636,65.2758620689655,0.833333333333333
"4920","TX Southern","G",871,11,8.81818181818182,1071,17,-20.2352941176471,69.3571428571429,0.555555555555556
"4921","TX Southern","H",1392,18,9.05555555555556,792,12,-8.66666666666667,72.8,0.625
"4922","TX Southern","I",906,13,12.3076923076923,938,15,-12.2666666666667,65.8571428571429,0.375
"4923","TX Southern","J",688,10,5.8,942,15,-9.8,65.2,0.5
"4924","TX Southern","K",470,6,12,1387,22,-18.1818181818182,66.3214285714286,0.285714285714286
"4925","TX Southern","L",807,11,5.63636363636364,992,17,-16.6470588235294,64.25,0.545454545454545
"4926","TX Southern","M",507,7,8,1503,25,-17.44,62.8125,0.375
"4927","TX Southern","N",549,7,8.85714285714286,1514,25,-14.12,64.46875,0.333333333333333
"4928","TX Southern","O",1111,15,12.9333333333333,952,16,-11.625,66.5483870967742,0.428571428571429
"4929","TX Southern","P",1278,19,7.68421052631579,704,12,-14,63.9354838709677,0.909090909090909
"4930","TX Southern","Q",1058,15,15.6,963,18,-15.8888888888889,61.2424242424242,0.333333333333333
"4931","TX Southern","R",1300,17,19.2941176470588,879,14,-12,70.2903225806452,0.4
"4932","UAB","A",982,14,10.6428571428571,914,14,-10.7142857142857,67.7142857142857,0.7
"4933","UAB","B",1261,18,10.8888888888889,819,13,-10.8461538461538,67.0967741935484,0.583333333333333
"4934","UAB","C",1570,20,13.3,754,11,-14.3636363636364,74.9677419354839,0.714285714285714
"4935","UAB","D",1605,20,14.7,699,11,-15.4545454545455,74.3225806451613,0.75
"4936","UAB","E",1173,14,10.2857142857143,880,14,-13.3571428571429,73.3214285714286,0.777777777777778
"4937","UAB","F",1317,17,14.4117647058824,919,14,-11.8571428571429,72.1290322580645,0.428571428571429
"4938","UAB","G",1006,13,16.3846153846154,1104,17,-7.94117647058824,70.3333333333333,0.25
"4939","UAB","H",1455,18,14.5,855,12,-10.5833333333333,77,0.444444444444444
"4940","UAB","I",1560,20,14.4,602,9,-7.66666666666667,74.551724137931,0.5
"4941","UAB","J",1684,21,12.4761904761905,728,10,-6.8,77.8064516129032,0.571428571428571
"4942","UAB","K",1785,23,13.6521739130435,359,6,-11.1666666666667,73.9310344827586,0.777777777777778
"4943","UAB","L",1098,15,11.8,953,16,-8.875,66.1612903225806,0.3
"4944","UAB","M",1722,22,15.0909090909091,650,10,-9.6,74.125,0.5
"4945","UAB","N",1666,22,15.2272727272727,731,11,-10.1818181818182,72.6363636363636,0.692307692307692
"4946","UAB","O",1583,23,11.0869565217391,501,8,-7.875,67.2258064516129,0.8
"4947","UAB","P",1539,22,11.5909090909091,528,8,-7.25,68.9,0.625
"4948","UAB","Q",1013,15,9.4,862,16,-10.8125,60.4838709677419,0.555555555555556
"4949","UAB","R",1107,15,10.3333333333333,1145,17,-11.4705882352941,70.375,0.583333333333333
"4950","UC Davis","J",783,10,11.8,1033,17,-15.2352941176471,67.2592592592593,0.428571428571429
"4951","UC Davis","K",508,7,8.42857142857143,1254,20,-14.3,65.2592592592593,0.444444444444444
"4952","UC Davis","L",355,5,5.6,1512,23,-16.5217391304348,66.6785714285714,0.375
"4953","UC Davis","M",498,7,7.57142857142857,1296,22,-16.8181818181818,61.8620689655172,0.5
"4954","UC Davis","N",1016,13,9.69230769230769,1322,19,-8.42105263157895,73.0625,0.357142857142857
"4955","UC Davis","O",903,12,9.41666666666667,1145,18,-11.9444444444444,68.2666666666667,0.461538461538462
"4956","UC Davis","P",659,8,13.375,1327,20,-10.65,70.9285714285714,0.125
"4957","UC Davis","Q",300,4,6.25,1540,26,-15.9230769230769,61.3333333333333,0.25
"4958","UC Davis","R",1084,14,9.28571428571429,1126,17,-9.35294117647059,71.2903225806452,0.444444444444444
"4959","UC Irvine","A",1179,15,9.06666666666667,847,12,-6.66666666666667,75.037037037037,0.5
"4960","UC Irvine","B",76,1,2,1438,25,-22.16,58.2307692307692,0.25
"4961","UC Irvine","C",479,7,6.14285714285714,1077,18,-14.2777777777778,62.24,0.625
"4962","UC Irvine","E",870,12,10.4166666666667,832,14,-14,65.4615384615385,0.666666666666667
"4963","UC Irvine","F",1710,24,7.75,230,4,-9.75,69.2857142857143,0.875
"4964","UC Irvine","G",1477,20,10.8,614,10,-6.7,69.7,0.538461538461538
"4965","UC Irvine","H",1398,19,11.3684210526316,540,9,-12.4444444444444,69.2142857142857,0.727272727272727
"4966","UC Irvine","I",701,10,5.2,997,17,-8.17647058823529,62.8888888888889,0.538461538461538
"4967","UC Irvine","J",1135,15,12.2,750,13,-14.6923076923077,67.3214285714286,0.5
"4968","UC Irvine","K",1187,16,13.5,727,11,-8.81818181818182,70.8888888888889,0.4
"4969","UC Irvine","L",1029,15,12.4,1157,18,-11.6666666666667,66.2424242424242,0.416666666666667
"4970","UC Irvine","M",1194,17,10.9411764705882,1030,16,-9.125,67.3939393939394,0.5
"4971","UC Irvine","N",857,12,8.75,1171,19,-11.1052631578947,65.4193548387097,0.5
"4972","UC Irvine","O",887,12,7.83333333333333,1112,18,-10.8888888888889,66.6333333333333,0.5
"4973","UC Irvine","P",981,12,10.1666666666667,1331,19,-8.73684210526316,74.5806451612903,0.25
"4974","UC Irvine","Q",761,10,9.4,1204,19,-12.3157894736842,67.7586206896552,0.428571428571429
"4975","UC Irvine","R",1264,18,9.5,942,15,-9.13333333333333,66.8484848484848,0.416666666666667
"4976","UC Riverside","F",502,7,7.28571428571429,1006,17,-16.6470588235294,62.8333333333333,0.5
"4977","UC Riverside","G",525,7,11,1082,18,-13.3888888888889,64.28,0.6
"4978","UC Riverside","H",338,5,4.6,1165,18,-12.8888888888889,65.3478260869565,0.444444444444444
"4979","UC Riverside","I",726,10,7.2,1098,17,-9.64705882352941,67.5555555555556,0.384615384615385
"4980","UC Riverside","J",547,8,6.75,1096,19,-11.9473684210526,60.8518518518519,0.3
"4981","UC Riverside","K",405,5,7,1369,22,-16.4090909090909,65.7037037037037,0.333333333333333
"4982","UC Riverside","L",377,5,8.8,1451,24,-14.4583333333333,63.0344827586207,0.3
"4983","UC Riverside","M",575,8,8,1143,21,-15.5238095238095,59.2413793103448,0.6
"4984","UC Riverside","N",1037,16,7.0625,707,13,-11.7692307692308,60.1379310344828,0.692307692307692
"4985","UC Riverside","O",682,10,10.4,979,17,-10.4705882352941,61.5185185185185,0.5
"4986","UC Riverside","P",749,10,5.7,1120,19,-13.4736842105263,64.448275862069,0.545454545454545
"4987","UC Riverside","Q",789,12,4.16666666666667,889,17,-12.8235294117647,57.8620689655172,0.75
"4988","UC Riverside","R",256,4,6.5,1328,24,-12.5,56.5714285714286,0.25
"4989","UCF","A",820,10,12.5,1252,18,-15.6666666666667,74,0.166666666666667
"4990","UCF","B",407,5,12.8,1215,19,-15.3684210526316,67.5833333333333,0.166666666666667
"4991","UCF","C",1209,15,12.8666666666667,741,11,-10.8181818181818,75,0.555555555555556
"4992","UCF","D",1311,17,14.6470588235294,619,10,-16.6,71.4814814814815,0.5
"4993","UCF","E",1031,13,12.3076923076923,1153,18,-11.6666666666667,70.4516129032258,0.4
"4994","UCF","F",568,7,14.5714285714286,1473,22,-10.1818181818182,70.3793103448276,0.111111111111111
"4995","UCF","G",1306,16,14.3125,851,12,-7,77.0357142857143,0.3
"4996","UCF","H",1543,20,13.6,681,11,-8.09090909090909,71.741935483871,0.4
"4997","UCF","I",1757,24,12.5,288,5,-11.8,70.5172413793103,0.857142857142857
"4998","UCF","J",1451,21,7.42857142857143,529,8,-8,68.2758620689655,0.8
"4999","UCF","K",791,12,11.9166666666667,891,15,-11.6666666666667,62.2962962962963,0.25
"5000","UCF","L",1486,20,13.35,608,9,-8.44444444444444,72.2068965517241,0.555555555555556
"5001","UCF","M",1240,16,15.0625,1029,15,-7.4,73.1935483870968,0.272727272727273
"5002","UCF","N",1235,16,12.8125,877,14,-13.6428571428571,70.4,0.5
"5003","UCF","O",1003,14,11.2142857142857,1050,17,-13.2941176470588,66.2258064516129,0.222222222222222
"5004","UCF","P",1265,18,12.8888888888889,692,11,-9.45454545454546,67.4827586206897,0.714285714285714
"5005","UCF","Q",1348,20,9.65,604,10,-12.6,65.0666666666667,0.428571428571429
"5006","UCF","R",1322,18,11.2777777777778,717,11,-11.9090909090909,70.3103448275862,0.75
"5007","UCLA","A",1861,23,11.8260869565217,497,7,-8.42857142857143,78.6,0.666666666666667
"5008","UCLA","B",1700,21,11.6190476190476,507,7,-12.2857142857143,78.8214285714286,0.6
"5009","UCLA","C",1783,21,10.047619047619,650,8,-15.75,83.8965517241379,0.75
"5010","UCLA","D",1808,22,13,531,8,-10.5,77.9666666666667,0.727272727272727
"5011","UCLA","E",1550,19,14.6315789473684,716,11,-11.4545454545455,75.5333333333333,0.666666666666667
"5012","UCLA","F",1737,21,10.4285714285714,608,8,-10.25,80.8620689655172,0.6875
"5013","UCLA","G",1467,19,8.8421052631579,751,11,-9.72727272727273,73.9333333333333,0.583333333333333
"5014","UCLA","H",842,10,12.4,1339,19,-11.7368421052632,75.2068965517241,0.25
"5015","UCLA","I",789,11,7,1074,17,-10.2352941176471,66.5357142857143,0.545454545454545
"5016","UCLA","J",1396,18,9.33333333333333,676,10,-9.6,74,0.75
"5017","UCLA","K",1866,27,12.6296296296296,397,6,-4.83333333333333,68.5757575757576,0.555555555555556
"5018","UCLA","L",1840,25,14.92,319,5,-6.2,71.9666666666667,0.777777777777778
"5019","UCLA","M",2258,30,16.5333333333333,185,3,-7,74.030303030303,0.857142857142857
"5020","UCLA","N",1984,25,18.84,524,8,-6.375,76,0.555555555555556
"5021","UCLA","O",1021,14,11.1428571428571,1118,18,-11.7777777777778,66.84375,0.454545454545455
"5022","UCLA","P",1568,22,10.0454545454545,671,10,-8.7,69.96875,0.666666666666667
"5023","UCLA","Q",1273,18,16.2777777777778,898,14,-8.92857142857143,67.84375,0.375
"5024","UCLA","R",1943,25,11.24,598,9,-9.33333333333333,74.7352941176471,0.846153846153846
"5025","ULL","A",1134,14,10.3571428571429,762,12,-9.5,72.9230769230769,0.555555555555556
"5026","ULL","B",957,12,8.5,1097,16,-12.0625,73.3571428571429,0.461538461538462
"5027","ULL","C",1337,17,10.8235294117647,898,13,-11.5384615384615,74.5,0.545454545454545
"5028","ULL","D",919,13,10.4615384615385,1032,16,-11.125,67.2758620689655,0.461538461538462
"5029","ULL","E",1925,25,11.16,456,8,-17,72.1515151515152,0.7
"5030","ULL","F",1196,15,11.3333333333333,927,13,-10.8461538461538,75.8214285714286,0.625
"5031","ULL","G",1386,19,9.94736842105263,616,10,-9.9,69.0344827586207,0.615384615384615
"5032","ULL","H",1499,19,13.5789473684211,630,9,-8.33333333333333,76.0357142857143,0.545454545454545
"5033","ULL","I",1465,18,13.2777777777778,518,8,-9.125,76.2692307692308,0.5
"5034","ULL","J",1435,19,13.4210526315789,663,10,-13.5,72.3448275862069,0.5
"5035","ULL","K",914,13,9,1022,16,-10.75,66.7586206896552,0.666666666666667
"5036","ULL","L",569,8,7.125,1368,21,-11.047619047619,66.7931034482759,0.375
"5037","ULL","M",973,14,7.5,899,15,-9.4,64.551724137931,0.5
"5038","ULL","N",671,9,9.22222222222222,1243,20,-11.35,66,0.384615384615385
"5039","ULL","O",873,12,10,1016,16,-7.5,67.4642857142857,0.416666666666667
"5040","ULL","P",969,13,7.46153846153846,921,14,-9.35714285714286,70,0.5625
"5041","ULL","Q",1084,15,9.13333333333333,940,15,-10.8,67.4666666666667,0.571428571428571
"5042","ULL","R",952,12,12.5833333333333,1309,20,-11.85,70.65625,0.25
"5043","ULM","A",1287,15,14.4,868,13,-13.2307692307692,76.9642857142857,0.375
"5044","ULM","B",972,13,10.6153846153846,900,14,-13.1428571428571,69.3333333333333,0.625
"5045","ULM","C",1043,12,10.3333333333333,1130,16,-14.3125,77.6071428571429,0.4
"5046","ULM","D",936,12,7.83333333333333,919,14,-16.2142857142857,71.3461538461538,0.7
"5047","ULM","E",1361,17,10.2352941176471,653,9,-8,77.4615384615385,0.5
"5048","ULM","F",740,9,10,1090,17,-16.2352941176471,70.3846153846154,0.5
"5049","ULM","G",1480,19,10.0526315789474,694,12,-18.5833333333333,70.1290322580645,0.875
"5050","ULM","H",817,11,11.8181818181818,1111,16,-15.25,71.4074074074074,0.25
"5051","ULM","I",646,9,7.66666666666667,1222,19,-14.7894736842105,66.7142857142857,0.555555555555556
"5052","ULM","J",351,5,10.2,1152,19,-13.6842105263158,62.625,0.142857142857143
"5053","ULM","K",534,7,10.8571428571429,1036,18,-17.2222222222222,62.8,0.25
"5054","ULM","L",1153,15,9.93333333333333,887,14,-18,70.3448275862069,0.857142857142857
"5055","ULM","M",534,7,10.5714285714286,1333,21,-14.047619047619,66.6785714285714,0.363636363636364
"5056","ULM","N",646,9,5.55555555555556,1218,20,-14.9,64.2758620689655,0.7
"5057","ULM","O",683,10,5.1,1252,19,-11,66.7241379310345,0.5
"5058","ULM","P",344,5,6.6,1358,24,-13.8333333333333,58.6896551724138,0.222222222222222
"5059","ULM","Q",218,3,14.3333333333333,1464,25,-14.72,60.0714285714286,0.142857142857143
"5060","ULM","R",299,4,8.25,1322,23,-16.1304347826087,60.037037037037,0.25
"5061","UMBC","A",343,5,4,1252,22,-14.3636363636364,59.0740740740741,0.454545454545455
"5062","UMBC","B",319,4,7.5,1175,22,-14.4090909090909,57.4615384615385,0.4
"5063","UMBC","C",821,11,10.4545454545455,907,14,-11.1428571428571,69.12,0.333333333333333
"5064","UMBC","D",1317,19,11.3684210526316,570,9,-12.2222222222222,67.3928571428571,0.625
"5065","UMBC","E",715,10,14.2,1069,18,-9.55555555555556,63.7142857142857,0.181818181818182
"5066","UMBC","F",1485,18,12.1666666666667,774,11,-9,77.8965517241379,0.285714285714286
"5067","UMBC","G",1565,20,9.25,575,9,-9.11111111111111,73.7931034482759,0.583333333333333
"5068","UMBC","H",496,7,11.4285714285714,1207,20,-13.1,63.0740740740741,0.3
"5069","UMBC","I",472,7,12.5714285714286,1212,21,-9.09523809523809,60.1428571428571,0.25
"5070","UMBC","J",673,10,6.6,1020,18,-13.2777777777778,60.4642857142857,0.75
"5071","UMBC","K",791,10,10,1149,19,-10.1578947368421,66.8965517241379,0.4
"5072","UMBC","L",837,12,9.41666666666667,1038,19,-13.3684210526316,60.4838709677419,0.666666666666667
"5073","UMBC","M",1780,23,9.65217391304348,541,8,-7,74.8709677419355,0.642857142857143
"5074","UMBC","N",995,14,6.78571428571429,1016,17,-13.9411764705882,64.8709677419355,0.714285714285714
"5075","UMBC","O",272,4,10,1621,26,-13.9230769230769,63.1,0.25
"5076","UMBC","P",380,5,3.6,1548,25,-17.76,64.2666666666667,0.714285714285714
"5077","UMBC","Q",278,4,7.5,1619,26,-17.1153846153846,63.2333333333333,0.375
"5078","UMBC","R",461,7,7,1439,23,-13.6086956521739,63.3333333333333,0.333333333333333
"5079","UNC Asheville","A",1055,14,11.2857142857143,596,10,-17.6,68.7916666666667,0.5
"5080","UNC Asheville","B",1186,17,8.23529411764706,660,10,-18.6,68.3703703703704,0.888888888888889
"5081","UNC Asheville","C",1243,17,11.8823529411765,578,9,-15.1111111111111,70.0384615384615,0.5
"5082","UNC Asheville","D",844,10,9.3,1225,18,-15.2777777777778,73.8928571428571,0.571428571428571
"5083","UNC Asheville","E",769,10,10.5,1229,19,-17.5263157894737,68.8965517241379,0.333333333333333
"5084","UNC Asheville","F",982,13,9.46153846153846,788,13,-13.6153846153846,68.0769230769231,0.5
"5085","UNC Asheville","G",935,12,11.6666666666667,865,14,-17.5714285714286,69.2307692307692,0.5
"5086","UNC Asheville","H",1034,13,6.38461538461539,1031,16,-18.3125,71.2068965517241,0.615384615384615
"5087","UNC Asheville","I",457,7,8.57142857142857,1206,20,-17.4,61.5925925925926,0.75
"5088","UNC Asheville","J",708,9,9.77777777777778,1116,17,-15.3529411764706,70.1538461538462,0.375
"5089","UNC Asheville","K",638,8,9.25,1087,18,-18.9444444444444,66.3461538461538,0.5
"5090","UNC Asheville","L",599,8,10.375,1231,19,-13.8421052631579,67.7777777777778,0.2
"5091","UNC Asheville","M",1493,19,10.5263157894737,593,9,-14.2222222222222,74.5,0.875
"5092","UNC Asheville","N",957,12,9.33333333333333,1054,16,-18.9375,71.8214285714286,0.6
"5093","UNC Asheville","O",1000,12,8.41666666666667,1005,16,-18.3125,71.6071428571429,0.5
"5094","UNC Asheville","P",1189,16,13.6875,893,13,-10.1538461538462,71.7931034482759,0.363636363636364
"5095","UNC Asheville","Q",1723,21,13.0952380952381,633,9,-9.88888888888889,78.5333333333333,0.428571428571429
"5096","UNC Asheville","R",972,13,9.84615384615385,1078,16,-7.4375,70.6896551724138,0.363636363636364
"5097","UNC Greensboro","A",1529,20,15,539,9,-15.3333333333333,71.3103448275862,0.75
"5098","UNC Greensboro","B",686,10,8.3,1210,20,-12.55,63.2,0.4
"5099","UNC Greensboro","C",622,9,6.66666666666667,1161,19,-13.8421052631579,63.6785714285714,0.363636363636364
"5100","UNC Greensboro","D",503,7,12.8571428571429,1253,20,-16.6,65.037037037037,0.285714285714286
"5101","UNC Greensboro","E",1079,14,8.85714285714286,840,13,-12.7692307692308,71.0740740740741,0.777777777777778
"5102","UNC Greensboro","F",1373,18,8.77777777777778,768,11,-9.45454545454546,73.8275862068966,0.714285714285714
"5103","UNC Greensboro","G",1531,20,12.75,645,10,-11.9,72.5333333333333,0.666666666666667
"5104","UNC Greensboro","H",462,6,9.66666666666667,1497,22,-10.0454545454545,69.9642857142857,0.2
"5105","UNC Greensboro","I",763,10,10.4,1211,17,-11.2941176470588,73.1111111111111,0.222222222222222
"5106","UNC Greensboro","J",1132,15,8.26666666666667,752,12,-19.9166666666667,69.7777777777778,0.75
"5107","UNC Greensboro","K",685,10,8.9,1266,19,-13.7894736842105,67.2758620689655,0.4
"5108","UNC Greensboro","L",1174,16,10.5625,909,14,-10.0714285714286,69.4333333333333,0.454545454545455
"5109","UNC Greensboro","M",1444,19,14.8947368421053,750,12,-12.5,70.7741935483871,0.375
"5110","UNC Greensboro","N",332,4,8.75,1466,25,-15,62,0.2
"5111","UNC Greensboro","O",567,8,9.75,1399,23,-14.695652173913,63.4193548387097,0.4
"5112","UNC Greensboro","P",544,7,8.57142857142857,1660,24,-14.875,71.0967741935484,0.25
"5113","UNC Greensboro","Q",893,12,6.33333333333333,1267,19,-16.5789473684211,69.6774193548387,0.75
"5114","UNC Greensboro","R",567,7,16.2857142857143,1488,22,-10.5909090909091,70.8620689655172,0.25
"5115","UNC Wilmington","A",854,13,14.5384615384615,812,16,-13.5625,57.448275862069,0.285714285714286
"5116","UNC Wilmington","B",1057,16,6.9375,656,13,-13.3076923076923,59.0689655172414,0.6
"5117","UNC Wilmington","C",1318,20,9.75,550,10,-17.6,62.2666666666667,0.9
"5118","UNC Wilmington","D",717,11,10.0909090909091,969,17,-9.82352941176471,60.2142857142857,0.285714285714286
"5119","UNC Wilmington","E",1179,18,11.5,637,12,-9,60.5333333333333,0.4
"5120","UNC Wilmington","F",1227,19,10.1052631578947,556,10,-9.2,61.4827586206897,0.7
"5121","UNC Wilmington","G",1486,22,12.3181818181818,594,9,-6.66666666666667,67.0967741935484,0.363636363636364
"5122","UNC Wilmington","H",1774,24,16.9583333333333,367,6,-9,71.3666666666667,0.75
"5123","UNC Wilmington","I",993,15,12.1333333333333,851,15,-8.33333333333333,61.4666666666667,0.272727272727273
"5124","UNC Wilmington","J",1245,19,6.89473684210526,641,10,-8.5,65.0344827586207,0.764705882352941
"5125","UNC Wilmington","K",1706,25,13.36,459,7,-8,67.65625,0.5
"5126","UNC Wilmington","L",501,7,9.71428571428571,1370,22,-11.5454545454545,64.5172413793103,0.285714285714286
"5127","UNC Wilmington","M",1550,20,9.75,847,13,-11.8461538461538,72.6363636363636,0.727272727272727
"5128","UNC Wilmington","N",628,7,7.71428571428571,1652,25,-17.88,71.25,0.428571428571429
"5129","UNC Wilmington","O",701,9,11.7777777777778,1350,22,-12.2727272727273,66.1612903225806,0.333333333333333
"5130","UNC Wilmington","P",910,13,8.69230769230769,1065,18,-11.3888888888889,63.7096774193548,0.5
"5131","UNC Wilmington","Q",734,10,7.6,1279,21,-12,64.9354838709677,0.333333333333333
"5132","UNC Wilmington","R",617,9,7.11111111111111,1220,20,-14.55,63.3448275862069,0.454545454545455
"5133","UNLV","A",714,10,10.2,1029,16,-9.375,67.0384615384615,0.375
"5134","UNLV","B",1530,20,10.6,582,9,-8.33333333333333,72.8275862068966,0.555555555555556
"5135","UNLV","C",1419,19,12.4736842105263,739,12,-13.1666666666667,69.6129032258064,0.857142857142857
"5136","UNLV","D",1195,15,15.0666666666667,810,12,-7.83333333333333,74.2592592592593,0.416666666666667
"5137","UNLV","E",1960,23,16.8260869565217,526,7,-19.4285714285714,82.8666666666667,0.666666666666667
"5138","UNLV","F",1131,14,11.2857142857143,877,13,-13.0769230769231,74.3703703703704,0.571428571428571
"5139","UNLV","G",1670,20,9.6,674,10,-9.7,78.1333333333333,0.666666666666667
"5140","UNLV","H",1632,21,11.6190476190476,711,10,-8.8,75.5806451612903,0.615384615384615
"5141","UNLV","I",1308,17,10.8823529411765,839,12,-8.41666666666667,74.0344827586207,0.384615384615385
"5142","UNLV","J",1177,15,9,848,13,-9.23076923076923,72.3214285714286,0.636363636363636
"5143","UNLV","K",1285,17,11.8823529411765,799,13,-8.61538461538461,69.4666666666667,0.25
"5144","UNLV","L",2084,27,12.7037037037037,392,6,-12.5,75.030303030303,0.75
"5145","UNLV","M",1840,25,12.8,376,7,-12.2857142857143,69.25,0.666666666666667
"5146","UNLV","N",1512,21,10.8571428571429,628,10,-7.9,69.0322580645161,0.636363636363636
"5147","UNLV","O",1820,24,14.5833333333333,508,8,-8.625,72.75,0.571428571428571
"5148","UNLV","P",1788,24,15.25,513,8,-8.625,71.90625,0.555555555555556
"5149","UNLV","Q",1908,24,15.75,522,8,-8.875,75.9375,0.6
"5150","UNLV","R",1782,24,13.0416666666667,564,9,-7.22222222222222,71.0909090909091,0.545454545454545
"5151","USC","A",920,11,10,1264,19,-14.7368421052632,72.8,0.454545454545455
"5152","USC","B",1404,17,14.5882352941176,748,10,-14.3,79.7037037037037,0.833333333333333
"5153","USC","C",754,9,13.5555555555556,1347,19,-14.3157894736842,75.0357142857143,0.6
"5154","USC","D",1199,15,15.6666666666667,847,12,-10.75,75.7777777777778,0.5
"5155","USC","E",1378,16,19.6875,964,14,-10.9285714285714,78.0666666666667,0.285714285714286
"5156","USC","F",1637,20,13.65,605,9,-10.7777777777778,77.3103448275862,0.545454545454545
"5157","USC","G",1765,22,14.9545454545455,640,9,-7,77.5806451612903,0.444444444444444
"5158","USC","H",1113,13,14.5384615384615,1182,17,-11.1764705882353,76.5,0.333333333333333
"5159","USC","I",1059,13,7.23076923076923,1052,15,-12.6,75.3928571428571,0.666666666666667
"5160","USC","J",1015,12,12.0833333333333,1144,17,-12.5882352941176,74.448275862069,0.571428571428571
"5161","USC","K",1202,16,11.375,796,13,-10.7692307692308,68.8965517241379,0.666666666666667
"5162","USC","L",1732,23,13.9565217391304,696,11,-9.45454545454546,71.4117647058823,0.615384615384615
"5163","USC","M",1545,21,14.4761904761905,665,11,-10.5454545454545,69.0625,0.5
"5164","USC","N",1479,21,11.7619047619048,777,12,-7.16666666666667,68.3636363636364,0.538461538461538
"5165","USC","O",1032,16,11.75,757,14,-8.14285714285714,59.6333333333333,0.5
"5166","USC","P",1307,19,12.3684210526316,899,14,-7.21428571428571,66.8484848484848,0.384615384615385
"5167","USC","Q",395,6,12.5,1288,26,-11.6153846153846,52.59375,0.181818181818182
